kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
9541094,K07944.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.536654028,131.70663,0.62,2.783,4.1000e+01,0.67,2299,6574.04,21.8,1,1991,1,q1_q17_dr25_tce,5887,4.421,-0.12,1.001,0.965,,13.805
9579753,K07945.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.08908149,132.0192,0.31,2.262,1.3070e+02,0.69,1131,386.2,9.9,1,1041,1,q1_q17_dr25_tce,4327,4.639,-0.3,0.614,0.6,,15.597
9588880,K07946.01,,FALSE POSITIVE,FALSE POSITIVE,0.235,1,0,0,0,77.97621155,175.35495,,2,,,,,,1,18,7,q1_q17_dr25_tce,,,,,,,14.703
9592831,K07947.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.609668222,131.934,0.135,2.836,2.8760e+02,1.35,1805,2491.57,15.7,1,750,1,q1_q17_dr25_tce,5296,4.576,0.12,0.815,0.911,,16.678
9602658,K07948.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,3.55650403,133.5416,0.846,6.862,1.3230e+02,0.56,580,26.66,11.8,1,304,1,q1_q17_dr25_tce,3745,4.819,-0.4,0.427,0.438,,15.802
11453349,K08055.01,,CANDIDATE,CANDIDATE,0.907,0,0,0,0,4.40660737,133.35561,0.433,2.107,7.0700e+01,0.86,1152,415.56,8.1,1,304,1,q1_q17_dr25_tce,6063,4.47,-0.02,1.001,1.079,,14.689
11560397,K08056.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.527673051,131.82042,0.216,1.631,2.8300e+01,1.43,4056,63629.23,13.5,1,2536,1,q1_q17_dr25_tce,6762,3.738,-0.48,2.637,1.386,,13.699
11565903,K08057.01,,FALSE POSITIVE,FALSE POSITIVE,0.238,1,0,0,0,117.140785,245.0828,0.643,3.401,3.3710e+02,15.87,862,130.52,8.5,1,10,1,q1_q17_dr25_tce,5282,2.932,-0.5,8.243,2.118,,13.015
11601597,K08058.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.590281548,131.69127,0.801,2.72,2.1600e+01,0.68,2643,11597.35,20.6,1,1815,1,q1_q17_dr25_tce,6124,4.196,-0.28,1.315,0.991,,12.174
11612241,K08059.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,4.5647147,133.0763,0.647,13.395,9.9300e+01,1.04,1131,387.76,18,1,302,3,q1_q17_dr25_tce,5953,4.433,-0.18,0.99,0.968,,14.095
11661803,K08060.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,372.086704,404.89901,1.266,3.686,2.4940e+03,38.4,283,1.51,18,2,4,1,q1_q17_dr25_tce,6289,4.411,-0.08,1.093,1.121,,15.279
11661803,K08060.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,363.448167,411.19336,1.259,6.013,2.1240e+03,37.03,285,1.56,19.4,2,4,2,q1_q17_dr25_tce,6289,4.411,-0.08,1.093,1.121,,15.279
8608544,K08159.01,,FALSE POSITIVE,FALSE POSITIVE,0.007,1,0,0,0,348.68162,343.821,0.506,10.959,3.0930e+02,2.09,302,1.96,11.9,2,4,1,q1_q17_dr25_tce,6450,4.386,-0.08,1.155,1.183,,13.971
8608544,K08159.02,,CANDIDATE,CANDIDATE,0.573,0,0,0,0,353.01861,350.0863,0.064,15.583,3.7510e+02,2.25,301,1.93,14.9,2,3,2,q1_q17_dr25_tce,6450,4.386,-0.08,1.155,1.183,,13.971
8618147,K08160.01,,FALSE POSITIVE,FALSE POSITIVE,0.077,1,0,0,0,345.128277,218.662,0.175,15.925,3.2440e+02,1.94,282,1.5,11.4,1,4,1,q1_q17_dr25_tce,6214,4.442,0.07,1.076,1.169,,14.495
8630840,K08161.01,,FALSE POSITIVE,FALSE POSITIVE,0.102,1,0,0,0,370.38642,263.3823,0.006,23.94,1.8620e+02,2.12,328,2.74,13.9,1,4,1,q1_q17_dr25_tce,6179,4.134,0.06,1.555,1.199,,13.732
8683144,K08162.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,267.970682,267.9789,0.008,11.48,3.5770e+02,1.7,280,1.45,10.4,1,3,1,q1_q17_dr25_tce,6008,4.519,-0.28,0.897,0.97,,14.077
8708961,K08163.01,,CANDIDATE,CANDIDATE,0.212,0,0,0,0,370.98253,308.2287,1.655,17.84,5.5230e+02,119.96,338,3.07,15.7,1,4,1,q1_q17_dr25_tce,6028,4.013,-0.34,1.63,0.999,,13.936
8740744,K08164.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,417.829033,138.8786,0.279,15.05,5.0080e+02,2.19,248,0.9,8.9,1,4,1,q1_q17_dr25_tce,6018,4.485,-0.04,0.975,1.058,,15.499
7451315,K08268.01,,FALSE POSITIVE,FALSE POSITIVE,0.231,1,0,0,0,368.5224,177.454,1.22,36.29,1.3302e+03,26.7,260,1.09,22.7,1,3,1,q1_q17_dr25_tce,6063,4.473,-0.32,0.941,0.959,,15.564
7751294,K08269.01,,FALSE POSITIVE,FALSE POSITIVE,0.114,1,0,0,0,371.4589776,309.8187992,0.037,10.0734,4.5660e+02,2.22,283,1.51,10.8,1,4,1,q1_q17_dr25_tce,6388,4.427,-0.36,1.033,1.035,,14.28
7832787,K08270.01,,CANDIDATE,CANDIDATE,0.578,0,0,0,0,338.00692,262.4,0.184,16.745,5.4430e+02,2.09,249,0.91,15.3,1,4,1,q1_q17_dr25_tce,5741,4.502,-0.12,0.898,0.934,,15.023
8008913,K08271.01,,FALSE POSITIVE,FALSE POSITIVE,0.284,1,0,0,0,34.9989085,160.32308,0.896,1.764,4.2710e+02,1.65,376,4.74,7.5,1,36,1,q1_q17_dr25_tce,4559,4.653,-0.1,0.648,0.707,,15.326
8022520,K08272.01,,CANDIDATE,CANDIDATE,0.12,0,0,0,0,432.42787,361.4078,0.716,19.63,1.1030e+02,1.14,259,1.07,6,1,3,1,q1_q17_dr25_tce,6263,4.46,-0.22,1.009,1.068,,13.814
8108450,K08273.01,,FALSE POSITIVE,FALSE POSITIVE,0.104,1,0,0,0,386.78734,354.9326,0.479,15.51,7.4370e+02,2.34,224,0.6,10.3,1,4,2,q1_q17_dr25_tce,5425,4.484,-0.22,0.847,0.796,,15.876
8293631,K08274.01,,FALSE POSITIVE,FALSE POSITIVE,0.289,1,0,0,0,449.557346,142.8226,0.69,17.227,1.1931e+03,55.33,721,64.05,28.4,1,4,1,q1_q17_dr25_tce,5323,2.51,-0.5,15.075,2.683,,13.81
9604563,K07949.01,,CANDIDATE,CANDIDATE,0.912,0,0,0,0,1.001916708,132.47033,0.074,1.256,7.0900e+01,0.62,1545,1352.47,8.3,1,1062,1,q1_q17_dr25_tce,5521,4.613,-0.44,0.734,0.821,,14.985
9639021,K07950.01,,FALSE POSITIVE,FALSE POSITIVE,0.147,0,0,1,0,2.21568076,132.26619,0.563,1.515,4.3600e+01,0.57,1236,550.44,6.9,1,606,1,q1_q17_dr25_tce,5349,4.478,-0.24,0.836,0.767,,13.805
9640649,K07951.01,,CANDIDATE,CANDIDATE,0.971,0,0,0,0,0.862329309,132.16214,0.421,1.044,1.4090e+02,1.09,1825,2623.55,10.8,1,1547,1,q1_q17_dr25_tce,5806,4.528,-0.04,0.899,0.996,,15.769
9643210,K07952.01,,FALSE POSITIVE,FALSE POSITIVE,0.038,1,0,0,0,3.850304552,132.1063696,0.29,1.5337,1.5800e+02,0.28,407,6.44,5.3,1,336,2,q1_q17_dr25_tce,3274,5.044,0.02,0.224,0.202,,15.61
9650579,K07953.01,,CANDIDATE,CANDIDATE,0.335,0,0,0,0,432.96905,186.7367,0.4,20.76,2.5790e+02,1.43,219,0.55,8.1,1,3,1,q1_q17_dr25_tce,5580,4.538,0.14,0.886,0.989,,14.942
9650762,K07954.01,,CANDIDATE,CANDIDATE,0.839,0,0,0,0,372.15035,453.6928,0.259,21.23,4.5740e+02,1.74,232,0.69,12.3,1,4,1,q1_q17_dr25_tce,5769,4.57,-0.32,0.812,0.9,,15.138
9651155,K07955.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.07383154,132.0326,1.198,4.846,3.1355e+04,137.54,3791,48979.38,137.3,1,87,1,q1_q17_dr25_tce,8059,3.789,-0.26,2.859,1.834,,14.902
11709006,K08061.01,,FALSE POSITIVE,FALSE POSITIVE,1,1,0,0,0,0.719741,131.898,0.275,2.628,3.2200e+01,0.57,2074,4398.76,6.5,1,0,5,q1_q17_dr25_tce,6014,4.486,0.07,0.993,1.101,,8.777
11714107,K08063.01,,CANDIDATE,CANDIDATE,0.471,0,0,0,0,405.35457,311.8,0.285,10.778,5.4560e+02,2.11,232,0.69,10.2,1,4,1,q1_q17_dr25_tce,5650,4.487,-0.06,0.906,0.92,,15.328
11724094,K08064.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.47623061,131.603,0.375,2.032,3.9100e+01,0.71,1802,2484.49,9.7,1,904,1,q1_q17_dr25_tce,6325,4.409,-0.04,1.112,1.157,,14.063
11774383,K08065.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.520227316,131.83796,1.052,1.7939,6.8633e+04,50.41,2264,6193.15,122.3,1,1187,1,q1_q17_dr25_tce,5780,4.438,0,1,1,,19.174
11804952,K08066.01,,FALSE POSITIVE,FALSE POSITIVE,0.197,1,0,0,0,36.3192885,155.94476,0.571,2.601,4.0020e+02,25.43,1410,933.26,8.6,1,28,1,q1_q17_dr25_tce,5008,2.706,0.07,12.39,2.844,,13.56
11819135,K08067.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.901655058,132.83364,1.032,4.6545,8.7321e+04,89.89,2192,5467.3,190.6,1,87,1,q1_q17_dr25_tce,6929,4.102,-0.3,1.704,1.343,,15.064
11904835,K08068.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,9.4640413,138.45,0.048,6.999,2.0990e+02,1.28,839,117.23,9.4,1,113,1,q1_q17_dr25_tce,5968,4.534,-0.26,0.881,0.97,,15.807
8742735,K08165.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,331.92622,289.5792,0.026,10.84,8.0900e+02,2.25,235,0.72,8.7,1,4,1,q1_q17_dr25_tce,5652,4.577,-0.28,0.798,0.888,,15.986
8743244,K08166.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,346.31688,247.1069,0.954,21.92,1.4350e+03,5.21,278,1.42,17,2,4,1,q1_q17_dr25_tce,6060,4.408,0.02,1.068,1.061,,15.386
8743244,K08166.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,365.61087,185.4567,0.935,16.102,1.1160e+03,4.42,273,1.32,12.3,2,4,3,q1_q17_dr25_tce,6060,4.408,0.02,1.068,1.061,,15.386
8748435,K08167.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,259.85736,291.1798,0.512,24.04,3.0770e+02,1.33,237,0.74,14.2,1,5,1,q1_q17_dr25_tce,5374,4.61,-0.28,0.744,0.833,,14.458
8766268,K08168.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5.29731736,135.5479,0.192,3.341,1.6750e+02,1.13,989,226.1,8.7,1,217,1,q1_q17_dr25_tce,5815,4.54,-0.12,0.877,0.973,,15.654
8808064,K08169.01,,FALSE POSITIVE,FALSE POSITIVE,0.153,1,0,0,0,447.97028,559.6455,0.021,10.857,5.1270e+02,2,230,0.67,9.2,1,3,1,q1_q17_dr25_tce,5911,4.53,-0.2,0.887,0.972,,15.152
8813404,K08170.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,1,0,0,0,374.80095,457.3021,0.539,10.691,1.4440e+02,1.53,286,1.59,11.4,1,4,1,q1_q17_dr25_tce,5804,4.214,-0.2,1.234,0.909,,12.283
8329346,K08275.01,,CANDIDATE,CANDIDATE,0.229,0,0,0,0,389.875816,273.6498,0.576,3.336,2.1340e+03,3.76,207,0.44,8.9,1,3,1,q1_q17_dr25_tce,5289,4.588,0,0.79,0.886,,15.953
8637903,K08276.01,,CANDIDATE,CANDIDATE,0.541,0,0,0,0,385.858683,343.64827,0.877,12.071,5.4840e+02,3.23,300,1.92,21.2,1,3,1,q1_q17_dr25_tce,6551,4.367,-0.08,1.195,1.215,,13.993
8673511,K08277.01,,CANDIDATE,CANDIDATE,0.449,0,0,0,0,0.757261281,131.62154,0.322,0.905,3.6500e+01,0.58,1908,3119.75,10.2,1,1767,1,q1_q17_dr25_tce,5651,4.479,0.16,0.953,0.998,,14.024
8873674,K08278.01,,FALSE POSITIVE,FALSE POSITIVE,0.45,1,0,0,0,172.280975,216.0303,0.602,12.24,3.1380e+02,1.6,301,1.95,10.2,1,7,1,q1_q17_dr25_tce,5659,4.538,-0.04,0.869,0.95,,15.112
9011955,K08279.01,,CANDIDATE,CANDIDATE,0.702,0,0,0,0,367.0896,178.6744,1.242,28.02,2.0923e+03,35.3,281,1.48,27.7,1,3,1,q1_q17_dr25_tce,6268,4.429,0.07,1.1,1.188,,15.267
9159288,K08280.01,,CANDIDATE,CANDIDATE,0.775,0,0,0,0,66.67305,161.59,0.415,6.381,4.7210e+02,2.64,542,20.35,9.6,1,3,1,q1_q17_dr25_tce,6592,4.369,-0.12,1.19,1.211,,14.634
9209808,K08281.01,,FALSE POSITIVE,FALSE POSITIVE,0.141,1,0,0,0,244.547128,133.3618,0.003,3.59,5.8700e+02,1.74,228,0.64,6.4,1,6,1,q1_q17_dr25_tce,5094,4.612,-0.12,0.736,0.821,,15.492
9656547,K07956.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.27228771,132.49945,0.428,2.099,8.2900e+01,0.63,1275,624.11,9.5,1,1053,1,q1_q17_dr25_tce,5044,4.64,-0.32,0.686,0.762,,15.457
9658192,K07957.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.886002102,131.74153,0.361,1.021,4.7400e+01,0.65,1433,997.72,7.6,1,712,1,q1_q17_dr25_tce,5793,4.485,-0.1,0.925,0.954,,14.007
9710611,K07958.01,,FALSE POSITIVE,FALSE POSITIVE,0.186,1,0,0,0,386.35444,359.0914,0.705,9.594,1.2960e+02,1.43,287,1.6,10.9,1,4,2,q1_q17_dr25_tce,6165,4.319,-0.08,1.177,1.051,,12.458
9710626,K07959.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,371.21454,497.5266,1.254,19.4,1.7800e+03,28.21,212,0.47,14.4,1,3,1,q1_q17_dr25_tce,5189,4.557,0.48,0.85,0.951,,15.713
9710792,K07960.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,365.5435,132.6904,0.518,14.78,7.5310e+02,3.04,283,1.51,13.4,1,4,1,q1_q17_dr25_tce,6306,4.426,-0.1,1.076,1.126,,15.397
9770983,K07961.01,,FALSE POSITIVE,FALSE POSITIVE,0.382,0,0,1,0,7.02932339,134.66434,0.098,2.853,8.1600e+01,0.92,974,212.66,8.7,1,192,1,q1_q17_dr25_tce,5977,4.473,0.21,1.022,1.133,,14.27
9777089,K07962.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,19.229478,132.5889,0.699,4.68,1.1580e+02,1.97,970,209.42,8.1,1,70,1,q1_q17_dr25_tce,6654,4.113,0.02,1.712,1.386,,14.429
11918793,K08069.01,,FALSE POSITIVE,FALSE POSITIVE,0.05,1,0,0,0,38.35312,167.6337,0.017,2.9,3.0900e+03,5.57,557,22.73,8.6,1,4,1,q1_q17_dr25_tce,5979,4.449,-0.04,1.004,1.033,,15.457
11922290,K08070.01,,FALSE POSITIVE,FALSE POSITIVE,0.042,1,0,0,0,114.661733,237.2307,0.863,2.784,2.8180e+02,1.38,316,2.37,7.3,1,10,1,q1_q17_dr25_tce,5412,4.562,-0.76,0.712,0.674,,14.077
11966668,K08071.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,313.19875,340.9372,0.36,8.603,7.2100e+02,1.95,216,0.51,9.6,1,4,1,q1_q17_dr25_tce,5254,4.618,-0.26,0.73,0.816,,15.693
11967872,K08072.01,,FALSE POSITIVE,FALSE POSITIVE,0.252,1,0,0,0,134.370692,249.3136,0.174,8.73,4.3260e+02,1.95,351,3.58,8.1,1,8,1,q1_q17_dr25_tce,5910,4.505,-0.02,0.94,1.032,,15.541
12004656,K08073.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,2.52123022,132.8709,1.158,4.739,1.4590e+02,9.68,726,65.58,8.9,1,421,1,q1_q17_dr25_tce,3932,4.745,-0.2,0.52,0.548,,15.521
12008916,K08074.01,,FALSE POSITIVE,FALSE POSITIVE,0.204,1,0,0,0,47.4314857,174.6547,0.014,4.511,1.7280e+02,8.83,1029,265.1,10.3,1,30,1,q1_q17_dr25_tce,5166,3.12,0.07,6.891,2.282,,11.765
12021943,K08075.01,,FALSE POSITIVE,FALSE POSITIVE,0.203,1,0,0,0,6.0962602,134.9875,0.787,10.4,3.0400e+01,0.62,1048,284.96,10,1,223,1,q1_q17_dr25_tce,6108,4.466,0.07,1.03,1.132,,13.723
8815031,K08171.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,472.6038,515.577,0.476,12.15,6.7200e+02,2.28,218,0.54,7.7,1,3,1,q1_q17_dr25_tce,5764,4.548,-0.12,0.863,0.959,,15.975
8821936,K08172.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,371.51852,317.6836,0.962,30.94,2.6300e+02,2.28,284,1.53,17,1,4,1,q1_q17_dr25_tce,6227,4.377,-0.18,1.089,1.025,,13.731
8832676,K08173.01,,FALSE POSITIVE,FALSE POSITIVE,0.015,1,0,0,0,323.66542,204.2147,0.031,20.37,1.1780e+03,1.58,133,0.07,9.1,1,4,2,q1_q17_dr25_tce,3737,4.779,-0.2,0.466,0.476,,15.466
8873873,K08174.01,,CANDIDATE,CANDIDATE,0.665,0,0,0,0,295.06066,314.2081,0.052,16.18,7.2200e+01,0.64,233,0.7,10.4,1,5,1,q1_q17_dr25_tce,5332,4.524,-0.48,0.762,0.708,,11.922
9075882,K08175.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,367.01607,181.8404,0.633,15.48,7.3860e+02,2.46,245,0.85,11.2,1,4,1,q1_q17_dr25_tce,5931,4.545,-0.28,0.863,0.953,,15.168
9084832,K08176.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,1,0,0,0,568.08251,254.65449,0.4,13.608,5.0830e+02,2.14,205,0.42,18.1,1,3,2,q1_q17_dr25_tce,5359,4.403,0.02,0.95,0.832,,12.933
9093859,K08177.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,3.0447752,132.3975,0.383,7.35,7.4900e+01,0.68,1061,299.07,8.6,1,444,1,q1_q17_dr25_tce,5390,4.591,-0.14,0.78,0.875,,15.964
9239670,K08282.01,,FALSE POSITIVE,FALSE POSITIVE,0.116,1,0,0,0,456.55308,527.3529,0.673,4.435,1.1620e+02,1.48,270,1.26,7.3,1,3,1,q1_q17_dr25_tce,5678,4.161,-0.16,1.298,0.891,,11.858
9388557,K08283.01,,FALSE POSITIVE,FALSE POSITIVE,0.15,1,0,0,0,209.941369,268.5679,0.157,2.97,4.7730e+02,14.36,651,42.43,10.2,1,7,1,q1_q17_dr25_tce,5125,2.988,-0.46,6.69,1.587,,13.066
9532997,K08284.01,,FALSE POSITIVE,FALSE POSITIVE,0.134,1,0,0,0,49.763624,135.0312,0.02,2.749,4.1200e+02,2.43,588,28.31,6.8,1,6,1,q1_q17_dr25_tce,6477,4.361,-0.1,1.187,1.182,,14.867
9536836,K08285.01,,FALSE POSITIVE,FALSE POSITIVE,0.121,1,0,0,0,320.347208,406.2309,0.548,7.159,2.6280e+02,1.58,274,1.33,8.8,1,3,1,q1_q17_dr25_tce,6146,4.497,-0.26,0.943,1.02,,13.996
9592621,K08286.01,,CANDIDATE,CANDIDATE,0.186,0,0,0,0,191.03728,153.9107,0.091,3.595,1.6070e+03,3.54,286,1.58,7,1,3,1,q1_q17_dr25_tce,5440,4.497,0.16,0.901,0.931,,16.652
10010452,K08287.01,,FALSE POSITIVE,FALSE POSITIVE,0.266,1,0,0,0,358.74318,150.554,0.151,19.76,7.6050e+02,2.25,224,0.6,15.9,1,4,1,q1_q17_dr25_tce,5482,4.566,-0.02,0.826,0.918,,14.806
10226420,K08288.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.660663034,131.68417,0.025,2.81,1.3400e+02,1.32,2385,7605.89,23.3,1,1617,1,q1_q17_dr25_tce,6353,4.397,-0.02,1.134,1.174,,14.784
9777990,K07963.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,14.3400358,140.9329,0.006,5.7,1.7060e+03,0.68,248,0.89,8,1,13,1,q1_q17_dr25_tce,3358,5.149,-0.6,0.174,0.155,,18.013
9813678,K07964.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.505079006,131.930776,1.184,1.36737,2.8078e+04,86.41,2997,19181.12,665.5,1,540,1,q1_q17_dr25_tce,5398,3.822,-0.64,1.843,0.821,,15.992
9826551,K07965.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,7.19680984,136.63955,0.27,1.683,5.0500e+01,1.2,1275,625.53,10,1,187,1,q1_q17_dr25_tce,6325,4.112,0.1,1.676,1.325,,13.118
9838537,K07966.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.33257715,132.0367,0.326,5.158,2.7100e+01,0.44,1553,1378.01,15.5,1,1010,1,q1_q17_dr25_tce,5852,4.559,-0.3,0.837,0.928,,13.454
9838761,K07967.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.33254428,132.06788,0.021,3.122,1.6220e+02,0.93,1427,981.02,18.1,1,851,1,q1_q17_dr25_tce,5460,4.543,-0.72,0.734,0.686,,15.84
9839062,K07968.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,424.623345,218.25955,0.819,9.666,5.1321e+03,8.13,265,1.17,60.2,1,3,1,q1_q17_dr25_tce,6339,4.454,-0.28,1.017,1.069,,15.513
9851983,K07969.01,,FALSE POSITIVE,FALSE POSITIVE,0.078,1,0,0,0,1.456383399,132.71661,1.169,11.838,2.1220e+02,52.87,2721,12950.97,94,1,739,1,q1_q17_dr25_tce,6184,3.665,-0.76,2.646,1.179,,13.401
12156930,K08076.01,,CANDIDATE,CANDIDATE,0.753,0,0,0,0,71.10684,176.7154,0.466,6.933,1.2840e+02,1.42,523,17.68,10.5,1,20,1,q1_q17_dr25_tce,6339,4.315,-0.08,1.224,1.129,,13.74
12266099,K08077.01,,CANDIDATE,CANDIDATE,0.34,0,0,0,0,77.177672,146.9243,0.026,2.312,3.1860e+02,1.29,327,2.7,8,1,19,1,q1_q17_dr25_tce,4840,4.551,-0.04,0.749,0.727,,14.427
12307496,K08078.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.805941833,132.127874,1.339,1.4432,3.1804e+03,29.85,1498,1189.65,55.4,1,1658,1,q1_q17_dr25_tce,5022,4.597,-0.56,0.672,0.651,,14.169
12419303,K08079.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.608074963,131.66689,0.11,0.879,1.1750e+02,1.15,2362,7350.47,10.8,1,2198,1,q1_q17_dr25_tce,6309,4.441,-0.18,1.044,1.096,,15.326
12453855,K08080.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.559643825,131.517134,1.264,0.677,1.8126e+03,27.21,1860,2854.44,130.7,1,2389,1,q1_q17_dr25_tce,5240,4.521,-0.34,0.774,0.724,,15.36
12459808,K08081.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.502446098,131.9359,0.636,1.803,1.1400e+01,0.43,2705,12572.01,10.1,1,2664,1,q1_q17_dr25_tce,6306,4.311,-0.14,1.197,1.064,,12.54
12602999,K08082.01,,CANDIDATE,CANDIDATE,0.973,0,0,0,0,8.2766028,131.7601,0.638,4.834,7.3100e+01,2.48,1623,1639.28,10,1,163,1,q1_q17_dr25_tce,6787,3.762,-0.16,2.753,1.596,,12.43
9114508,K08178.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1,0,0,0,256.45616,141.7586,0.779,35.35,1.7283e+04,9.44,175,0.22,14.4,1,4,4,q1_q17_dr25_tce,4070,4.628,0.28,0.646,0.645,,15.745
9216810,K08179.01,,FALSE POSITIVE,FALSE POSITIVE,0.207,1,0,0,0,138.629025,235.3730333,,4.93,,,,,,1,7,2,q1_q17_dr25_tce,,,,,,,10.555
9268159,K08180.01,,CANDIDATE,CANDIDATE,0.295,0,0,0,0,185.97534,299.6938,0.4,8.744,5.4500e+01,2.76,688,53.05,2.6,1,5,3,q1_q17_dr25_tce,7365,3.628,-0.08,3.638,2.049,,10.554
9340460,K08181.01,,FALSE POSITIVE,FALSE POSITIVE,0.009,1,0,0,0,388.519605,352.2898,0.478,10.613,1.5120e+02,2.3,350,3.56,15.1,1,4,1,q1_q17_dr25_tce,6164,3.985,-0.1,1.825,1.173,,11.543
9409493,K08182.01,,FALSE POSITIVE,FALSE POSITIVE,0.019,1,0,0,0,60.049737,158.5226,1.217,20.17,1.6650e+04,28.92,320,2.47,17.5,1,4,1,q1_q17_dr25_tce,4538,4.607,-0.2,0.663,0.65,,16.675
9468848,K08183.01,,CANDIDATE,CANDIDATE,0.502,0,0,0,0,5.8877038,135.03738,0.185,4.009,3.9700e+01,0.6,1026,262.67,9.3,1,230,1,q1_q17_dr25_tce,6065,4.495,-0.18,0.947,1.022,,13.811
9649205,K08184.01,,FALSE POSITIVE,FALSE POSITIVE,0.012,1,0,0,0,237.26601,315.9446,0.034,8.74,1.5040e+02,1.23,299,1.89,8.6,1,3,1,q1_q17_dr25_tce,5786,4.402,-0.1,1.007,0.934,,11.594
10341781,K08289.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.93371211,131.5372,0.119,4.76,1.2620e+02,0.75,1318,715.48,14.3,1,1223,1,q1_q17_dr25_tce,4604,4.591,-0.06,0.696,0.69,,15.393
10459805,K08290.01,,FALSE POSITIVE,FALSE POSITIVE,0.115,1,0,0,0,461.13781,187.0978,0.003,12.91,4.0820e+02,1.26,173,0.21,7.4,1,4,1,q1_q17_dr25_tce,4988,4.663,-0.56,0.636,0.678,,15.69
10471090,K08291.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.93376089,132.4263,0.035,3.027,2.7300e+01,0.57,2064,4286.78,9.7,1,1435,1,q1_q17_dr25_tce,6292,4.426,-0.08,1.078,1.129,,14.388
10532751,K08292.01,,FALSE POSITIVE,FALSE POSITIVE,0.131,1,0,0,0,367.761848,194.7697,0.025,4.891,4.2800e+02,20.06,623,35.55,9.8,1,4,1,q1_q17_dr25_tce,5348,2.897,0.07,9.888,2.814,,10.736
10585887,K08293.01,,FALSE POSITIVE,FALSE POSITIVE,0.19,1,0,0,0,378.65484,288.2584,0.243,11.3,2.4780e+02,1.53,258,1.04,6.8,1,4,1,q1_q17_dr25_tce,6000,4.463,-0.16,0.97,0.996,,14.872
