koi_score,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_disposition
0.999,0,0,0,10.52629458,176.522462,0.644,2.5211,9768.0,8.24,713.0,61.16,482.3,1,129.0,1.0,5386.0,4.553,-0.2,0.793,0.82,15.305,CONFIRMED
1.0,0,0,0,4.583520948,169.973972,0.045,2.7055,3812.1,5.39,1038.0,274.98,99.5,1,297.0,1.0,5815.0,4.54,-0.12,0.877,0.973,15.287,CONFIRMED
0.876,0,0,0,3.76181843,171.90364,0.926,3.5176,510.6,2.66,1121.0,372.62,35.9,1,273.0,1.0,5653.0,4.472,0.1,0.949,0.974,15.257,CONFIRMED
1.0,0,0,0,8.20396958,169.69138,0.823,2.9667,1024.4,3.01,742.0,71.5,54.4,2,162.0,1.0,5015.0,4.499,0.1,0.826,0.785,15.376,CONFIRMED
1.0,0,0,0,14.49645186,143.41659,0.97,4.016,647.5,3.01,613.0,33.48,25.7,2,89.0,2.0,5015.0,4.499,0.1,0.826,0.785,15.376,CONFIRMED
1.0,0,0,0,6.54626149,133.85964,0.644,2.75,655.9,2.19,810.0,101.78,24.8,5,200.0,3.0,5251.0,4.581,0.21,0.817,0.926,15.855,CONFIRMED
1.0,0,0,0,12.71809866,175.35526,0.427,3.0957,1149.4,2.31,562.0,23.6,52.7,2,107.0,1.0,4702.0,4.592,-0.22,0.686,0.67,15.389,CONFIRMED
0.999,0,0,0,36.06588163,198.58423,0.26,4.3246,1563.8,2.64,397.0,5.88,51.7,2,38.0,2.0,4702.0,4.592,-0.22,0.686,0.67,15.389,CONFIRMED
1.0,0,0,0,4.190425659,171.44122,0.458,2.8589,2877.4,6.21,1234.0,547.9,240.6,1,318.0,1.0,6073.0,4.392,0.2,1.135,1.163,15.27,CONFIRMED
1.0,0,0,0,3.709870784,171.987982,0.023,3.0694,2020.3,4.35,1151.0,415.1,116.1,1,279.0,1.0,5727.0,4.463,0.14,0.978,1.013,15.581,CONFIRMED
1.0,0,0,0,16.3297527,177.29506,0.791,6.271,1187.5,3.75,727.0,66.08,74.6,1,85.0,1.0,5878.0,4.444,-0.06,0.987,0.989,15.447,CONFIRMED
0.985,0,0,0,27.80756622,186.713552,0.782,4.21587,25391.0,13.84,554.0,22.24,748.1,1,50.0,1.0,5862.0,4.584,-0.52,0.785,0.865,15.482,CONFIRMED
0.942,0,0,0,80.8723469,203.895,0.527,11.195,3604.6,7.59,452.0,9.88,160.9,1,17.0,1.0,5510.0,4.222,0.16,1.238,0.932,15.201,CONFIRMED
0.0,1,1,0,3.166465862,172.002627,1.266,2.9381,4357.2,26.82,954.0,196.31,122.1,1,320.0,1.0,4968.0,4.575,-0.36,0.704,0.68,15.999,FALSE POSITIVE
0.912,0,0,0,24.99324319,138.68167,0.686,5.9409,269.6,2.29,712.0,60.88,62.0,1,53.0,1.0,5718.0,4.181,0.0,1.317,0.961,12.377,CONFIRMED
1.0,0,0,0,10.35533116,170.93729,0.029,3.1775,750.6,2.47,777.0,86.22,49.2,1,127.0,1.0,5501.0,4.462,0.02,0.918,0.891,15.018,CONFIRMED
1.0,0,0,0,16.08518937,180.28319,0.867,3.984,1442.4,3.68,613.0,33.43,62.6,1,82.0,1.0,5239.0,4.523,0.0,0.826,0.83,15.219,CONFIRMED
1.0,0,0,0,7.49018305,174.95037,0.02,2.7297,1123.6,2.56,753.0,76.06,53.0,4,178.0,1.0,5103.0,4.562,0.04,0.787,0.823,15.599,CONFIRMED
1.0,0,0,0,36.2761238,201.2869,0.035,4.7865,1572.6,3.03,445.0,9.29,45.5,4,39.0,2.0,5103.0,4.562,0.04,0.787,0.823,15.599,CONFIRMED
1.0,0,0,0,17.46087931,137.26594,0.594,2.2641,812.4,2.32,568.0,24.6,22.6,4,69.0,4.0,5103.0,4.562,0.04,0.787,0.823,15.599,CONFIRMED
0.996,0,0,0,56.0560754,201.16578,0.018,4.685,1626.0,1.94,233.0,0.69,27.4,1,24.0,1.0,3593.0,4.757,0.26,0.491,0.503,15.849,CONFIRMED
0.974,0,0,0,41.40831669,195.78745,0.377,5.0264,22839.0,11.38,453.0,9.93,907.8,1,33.0,1.0,5522.0,4.586,-0.46,0.747,0.786,15.196,CONFIRMED
1.0,0,0,0,5.715425977,174.87931,0.348,2.5242,908.1,2.47,850.0,123.03,59.4,2,181.0,1.0,5237.0,4.572,0.24,0.826,0.927,15.086,CONFIRMED
0.959,0,0,0,49.18394185,141.911924,0.035,11.3364,1646.2,8.2,669.0,47.4,355.7,2,29.0,1.0,5626.0,3.907,0.36,2.057,1.247,12.654,CONFIRMED
0.994,0,0,0,20.0261412,146.91109,0.957,1.611,421.2,2.28,559.0,23.14,10.7,2,54.0,2.0,5237.0,4.572,0.24,0.826,0.927,15.086,CONFIRMED
0.0,1,1,1,10.44331991,175.4046,0.23,2.743,1159.8,2.66,667.0,46.94,51.7,1,127.0,1.0,4947.0,4.516,0.08,0.802,0.769,15.546,FALSE POSITIVE
1.0,0,0,0,2.237489571,170.81914,0.128,1.8119,315.8,1.41,1160.0,427.17,30.7,1,595.0,1.0,5265.0,4.58,0.14,0.81,0.91,15.001,CONFIRMED
0.0,1,0,0,5.851520671,173.8228336,0.211,3.11058,33004.0,14.62,901.0,155.89,1630.4,1,178.0,1.0,5532.0,4.53,-0.34,0.806,0.804,15.33,FALSE POSITIVE
1.0,0,0,0,3.167893418,172.147959,0.026,2.1814,781.2,2.62,1221.0,526.23,64.8,1,430.0,1.0,5895.0,4.503,-0.02,0.94,1.026,15.533,CONFIRMED
1.0,0,0,0,4.311780262,173.576483,0.196,2.7251,1154.0,3.11,1038.0,274.84,86.1,3,299.0,1.0,5527.0,4.484,0.16,0.927,0.956,15.604,CONFIRMED
1.0,0,0,0,20.0504494,188.08821,0.383,4.556,840.9,2.69,622.0,35.44,37.8,3,64.0,2.0,5527.0,4.484,0.16,0.927,0.956,15.604,CONFIRMED
1.0,0,0,0,9.76734503,186.57718,0.9,1.6585,569.1,2.67,791.0,92.46,21.1,3,122.0,3.0,5527.0,4.484,0.16,0.927,0.956,15.604,CONFIRMED
0.987,0,0,0,190.3200468,312.68498,0.812,15.284,1141.7,7.78,426.0,7.8,139.3,2,7.0,2.0,5626.0,3.907,0.36,2.057,1.247,12.654,CONFIRMED
0.0,1,1,0,2.861159894,171.648106,0.965,1.8832,1014.3,4.37,1355.0,797.1,58.3,1,454.0,1.0,6126.0,4.458,-0.04,1.021,1.09,15.618,FALSE POSITIVE
1.0,0,0,0,26.44439337,194.12074,0.03,3.9783,1843.5,3.91,562.0,23.54,88.0,4,53.0,2.0,5427.0,4.463,0.16,0.929,0.915,15.158,CONFIRMED
0.983,0,0,0,51.53997972,174.055011,0.183,6.3994,3644.3,5.51,450.0,9.67,155.5,4,28.0,1.0,5427.0,4.463,0.16,0.929,0.915,15.158,CONFIRMED
1.0,0,0,0,5.902245782,136.78393,0.209,2.9003,702.3,2.43,926.0,173.74,59.3,4,220.0,3.0,5427.0,4.463,0.16,0.929,0.915,15.158,CONFIRMED
1.0,0,0,0,2.382951591,135.080841,0.479,1.8876,391.6,1.86,1253.0,583.01,41.4,4,515.0,4.0,5427.0,4.463,0.16,0.929,0.915,15.158,CONFIRMED
1.0,0,0,0,21.02250608,207.67593,0.036,4.1072,1772.5,3.07,521.0,17.48,62.4,2,67.0,1.0,5067.0,4.585,-0.08,0.75,0.789,15.859,CONFIRMED
1.0,0,0,0,3.219814777,133.00406,0.06,2.0642,488.2,1.69,998.0,234.93,30.5,4,391.0,3.0,5103.0,4.562,0.04,0.787,0.823,15.599,CONFIRMED
1.0,0,0,0,5.912273234,172.184012,0.17,2.3254,961.4,1.73,585.0,27.72,62.8,2,227.0,1.0,4072.0,4.696,-0.18,0.57,0.586,15.036,CONFIRMED
1.0,0,0,0,8.98581901,175.68418,0.008,2.8606,881.3,1.65,509.0,15.9,51.8,2,145.0,2.0,4072.0,4.696,-0.18,0.57,0.586,15.036,CONFIRMED
0.573,1,0,0,20.5452375,137.91394,0.95,2.517,218.5,2.41,742.0,71.57,18.5,1,67.0,1.0,5670.0,4.206,0.0,1.264,0.937,12.003,FALSE POSITIVE
1.0,0,0,0,33.60123371,186.680343,0.67,4.4056,7425.9,8.46,495.0,14.22,247.9,2,39.0,1.0,5149.0,4.447,0.42,0.93,0.882,15.262,CONFIRMED
1.0,0,0,0,6.76652928,138.0637,0.429,2.9004,450.7,1.97,845.0,120.48,29.2,2,194.0,2.0,5149.0,4.447,0.42,0.93,0.882,15.262,CONFIRMED
1.0,0,0,0,4.347288783,172.23343,0.025,2.1024,451.6,2.36,1174.0,449.79,39.7,1,307.0,1.0,5754.0,4.345,0.16,1.122,1.014,15.024,CONFIRMED
1.0,0,0,0,4.601811819,169.98108,0.567,2.2607,755.9,2.35,896.0,152.91,60.8,2,295.0,1.0,4986.0,4.496,0.16,0.833,0.793,15.024,CONFIRMED
0.997,0,0,0,11.18719905,137.17814,0.387,3.252,353.6,1.55,667.0,46.65,21.9,2,117.0,2.0,4986.0,4.496,0.16,0.833,0.793,15.024,CONFIRMED
1.0,0,0,0,4.220965778,170.622433,0.705,3.0854,2260.0,2.62,595.0,29.68,157.8,1,321.0,1.0,3837.0,4.747,-0.06,0.517,0.544,15.692,CONFIRMED
0.0,1,0,0,6.998099523,171.898913,7.361,2.0488,20285.0,588.66,853.0,125.22,192.3,1,192.0,1.0,5612.0,4.566,-0.12,0.829,0.926,15.877,FALSE POSITIVE
1.0,0,0,0,5.95489993,170.955871,0.327,2.3892,1410.7,2.33,635.0,38.52,87.2,3,226.0,1.0,4261.0,4.641,-0.06,0.633,0.64,15.019,CONFIRMED
1.0,0,0,0,12.03987488,181.22536,0.286,2.7363,1250.6,2.18,502.0,15.06,57.6,3,106.0,2.0,4261.0,4.641,-0.06,0.633,0.64,15.019,CONFIRMED
0.998,0,0,0,20.83762895,132.08488,0.706,2.3734,439.0,1.42,418.0,7.24,14.9,3,67.0,3.0,4261.0,4.641,-0.06,0.633,0.64,15.019,CONFIRMED
0.0,1,1,1,8.8111022,136.4568,1.223,5.0683,401.1,63.66,1399.0,904.92,76.8,1,125.0,1.0,6200.0,3.8,-0.12,2.404,1.333,12.759,FALSE POSITIVE
1.0,0,0,0,23.58917143,173.81994,0.926,5.073,1200.7,3.16,487.0,13.34,53.3,1,56.0,1.0,4919.0,4.566,-0.24,0.721,0.697,15.316,CONFIRMED
1.0,0,0,0,6.481633073,122.977657,0.833,3.784,298.5,2.54,1145.0,406.25,125.6,2,214.0,1.0,5945.0,4.213,-0.08,1.302,1.009,12.365,CONFIRMED
1.0,0,0,0,10.37168928,172.61729,0.537,3.035,1254.9,3.2,720.0,63.68,64.5,2,128.0,1.0,5121.0,4.457,0.18,0.888,0.822,15.193,CONFIRMED
1.0,0,0,0,3.96996298,137.75447,0.836,1.1757,299.2,1.78,992.0,229.37,15.0,2,320.0,2.0,5121.0,4.457,0.18,0.888,0.822,15.193,CONFIRMED
1.0,0,0,0,4.40841331,172.18582,0.899,5.012,549.4,2.66,1139.0,398.0,45.1,1,279.0,1.0,6007.0,4.457,-0.24,0.961,0.968,15.662,CONFIRMED
0.0,1,1,1,7.9426176,174.52563,0.942,6.703,1590.7,4.68,878.0,140.57,60.4,1,172.0,1.0,5811.0,4.521,0.07,0.926,1.036,15.26,FALSE POSITIVE
1.0,0,0,0,226.8904775,207.35971,0.731,7.558,3136.4,4.53,236.0,0.73,46.8,2,7.0,2.0,5067.0,4.585,-0.08,0.75,0.789,15.859,CONFIRMED
0.0,1,0,0,1.956811408,170.694208,1.091,2.1958,24905.0,21.58,1109.0,357.16,125.4,1,685.0,1.0,5209.0,4.657,-1.24,0.603,0.602,15.533,FALSE POSITIVE
1.0,0,0,0,9.439459486,177.186096,0.049,2.8979,3036.1,4.16,686.0,52.32,175.2,3,144.0,1.0,5097.0,4.597,0.21,0.779,0.891,15.067,CONFIRMED
1.0,0,0,0,11.52306746,131.969055,0.0,3.8757,507.3,3.13,927.0,174.81,142.0,1,116.0,1.0,5644.0,4.162,0.3,1.411,1.053,12.346,CONFIRMED
0.0,0,0,0,20.47748843,178.66786,0.497,2.8364,1382.4,2.92,530.0,18.65,52.7,3,59.0,2.0,5097.0,4.597,0.21,0.779,0.891,15.067,CONFIRMED
1.0,0,0,0,3.336123113,135.31623,0.252,1.9616,516.3,1.74,970.0,209.79,41.6,3,386.0,3.0,5097.0,4.597,0.21,0.779,0.891,15.067,CONFIRMED
1.0,0,0,0,8.01078456,170.20739,0.192,2.312,1333.6,1.72,453.0,9.9,48.5,3,168.0,1.0,3713.0,4.779,-0.12,0.47,0.484,15.847,CONFIRMED
1.0,0,0,0,12.07134205,143.45948,0.014,4.3224,759.2,1.29,395.0,5.74,31.0,3,112.0,2.0,3713.0,4.779,-0.12,0.47,0.484,15.847,CONFIRMED
0.986,0,0,0,20.99587872,152.31554,0.228,2.6333,767.3,1.3,328.0,2.74,18.2,3,55.0,3.0,3713.0,4.779,-0.12,0.47,0.484,15.847,CONFIRMED
1.0,0,0,0,7.41113177,175.34754,0.712,2.5242,620.5,2.45,905.0,158.11,50.4,1,181.0,1.0,5849.0,4.517,-0.02,0.919,1.014,15.031,CONFIRMED
0.0,1,0,0,1.000747038,169.974229,0.908,0.9967,1823.5,4.14,1620.0,1635.2,147.4,1,668.0,1.0,5472.0,4.499,-0.54,0.79,0.718,15.419,FALSE POSITIVE
0.999,0,0,0,8.884922995,169.991686,0.069,2.07004,16053.0,10.51,770.0,83.21,388.2,1,153.0,1.0,5332.0,4.5,-0.08,0.843,0.821,15.264,CONFIRMED
1.0,0,0,0,8.09888906,176.623731,0.018,4.20241,6911.1,8.95,986.0,223.19,435.9,1,168.0,1.0,6214.0,4.442,0.07,1.076,1.169,15.261,CONFIRMED
1.0,0,0,0,10.00653012,176.96898,0.862,5.344,936.1,3.52,876.0,139.21,71.9,1,135.0,1.0,6063.0,4.47,-0.02,1.001,1.079,15.063,CONFIRMED
0.635,0,0,0,17.85522168,146.596466,0.075,7.41287,9065.2,13.16,911.0,163.04,915.7,1,75.0,1.0,6823.0,4.308,0.07,1.367,1.386,11.353,CONFIRMED
1.0,0,0,0,5.007316661,173.433997,0.344,4.2362,6932.3,6.96,998.0,234.28,431.4,1,271.0,1.0,5865.0,4.563,-0.34,0.827,0.914,15.813,CONFIRMED
1.0,0,0,0,2.211116989,170.150139,0.69,1.6485,724.2,1.85,931.0,177.19,42.6,5,603.0,1.0,4500.0,4.656,-0.02,0.646,0.71,15.791,CONFIRMED
0.997,0,0,0,27.9541337,178.73791,0.063,3.95,942.5,1.9,400.0,6.04,25.4,5,48.0,3.0,4500.0,4.656,-0.02,0.646,0.71,15.791,CONFIRMED
0.415,0,0,0,12.69104387,137.12594,0.008,3.7727,252.1,2.57,1008.0,244.3,60.2,2,108.0,1.0,5869.0,4.024,-0.16,1.626,1.019,12.935,CONFIRMED
0.228,1,0,0,4.409409243,171.89433,0.028,3.8636,12861.0,10.95,1101.0,347.06,85.8,1,303.0,1.0,5600.0,4.368,-0.26,0.975,0.811,15.403,FALSE POSITIVE
1.0,0,0,0,16.23947096,175.569907,0.043,4.0374,2590.7,4.14,598.0,30.14,123.8,3,83.0,1.0,5191.0,4.564,0.34,0.837,0.937,15.258,CONFIRMED
1.0,0,0,0,6.308201629,174.047661,0.03,2.9785,1328.5,2.96,819.0,106.44,86.2,3,205.0,2.0,5191.0,4.564,0.34,0.837,0.937,15.258,CONFIRMED
1.0,0,0,0,2.052349884,169.890622,0.437,2.0778,14281.0,13.12,1497.0,1183.18,1072.1,1,650.0,1.0,5855.0,4.393,0.14,1.08,1.049,15.257,CONFIRMED
1.0,0,0,0,9.7704486,175.71372,0.09,2.4517,1897.8,2.23,460.0,10.59,58.0,3,135.0,1.0,3906.0,4.73,-0.32,0.509,0.508,15.777,CONFIRMED
1.0,0,0,0,5.169804269,172.63153,0.351,2.153,1037.4,1.66,569.0,24.75,41.4,3,256.0,2.0,3906.0,4.73,-0.32,0.509,0.508,15.777,CONFIRMED
1.0,0,0,0,21.22261195,137.57403,0.02,6.5093,366.0,2.48,771.0,83.56,114.9,2,64.0,2.0,5945.0,4.213,-0.08,1.302,1.009,12.365,CONFIRMED
1.0,0,0,0,20.09017037,147.97788,0.886,4.154,1432.1,2.25,362.0,4.05,36.9,3,63.0,3.0,3906.0,4.73,-0.32,0.509,0.508,15.777,CONFIRMED
0.999,0,0,0,7.11373257,174.32351,0.334,2.1764,807.6,1.16,429.0,8.01,44.4,3,186.0,1.0,3561.0,4.855,0.0,0.411,0.44,15.234,CONFIRMED
0.999,0,0,0,3.306551643,134.37211,0.001,1.8177,509.2,0.91,554.0,22.19,37.8,3,398.0,2.0,3561.0,4.855,0.0,0.411,0.44,15.234,CONFIRMED
0.998,0,0,0,15.36845737,147.38965,0.115,2.4714,756.1,1.11,332.0,2.86,30.9,3,82.0,3.0,3561.0,4.855,0.0,0.411,0.44,15.234,CONFIRMED
1.0,0,0,0,13.81020318,172.33533,0.791,3.048,1309.7,4.56,833.0,113.75,46.2,1,90.0,1.0,5942.0,4.327,-0.04,1.142,1.009,15.425,CONFIRMED
1.0,0,0,0,4.093578461,171.00954,0.93,2.5833,538.6,2.85,1182.0,461.07,36.4,2,328.0,1.0,6077.0,4.471,-0.04,0.999,1.077,15.399,CONFIRMED
0.999,0,0,0,105.145959,178.367,0.964,8.593,685.4,3.43,401.0,6.09,15.4,2,13.0,2.0,6077.0,4.471,-0.04,0.999,1.077,15.399,CONFIRMED
1.0,0,0,0,10.8484518,171.80584,0.21,2.9993,1675.6,2.34,499.0,14.66,64.5,2,122.0,1.0,4201.0,4.682,-0.2,0.591,0.609,15.058,CONFIRMED
1.0,0,0,0,6.66833241,137.43988,0.644,1.915,362.3,1.18,587.0,28.06,14.2,2,192.0,2.0,4201.0,4.682,-0.2,0.591,0.609,15.058,CONFIRMED
0.997,0,0,0,4.082274889,169.6375652,0.093,3.23015,17859.0,10.55,1016.0,251.48,1669.1,1,329.0,1.0,5655.0,4.581,-0.3,0.794,0.886,15.198,CONFIRMED
1.0,0,0,0,42.1406089,139.0604,0.045,5.083,895.5,1.85,349.0,3.49,21.6,5,28.0,5.0,4500.0,4.656,-0.02,0.646,0.71,15.791,CONFIRMED
1.0,0,0,0,4.617490562,135.04909,0.649,2.2618,575.8,1.62,728.0,66.47,28.1,5,272.0,2.0,4500.0,4.656,-0.02,0.646,0.71,15.791,CONFIRMED
0.996,0,0,0,10.19849255,137.92067,0.714,2.4283,634.1,1.75,559.0,23.11,21.4,5,119.0,4.0,4500.0,4.656,-0.02,0.646,0.71,15.791,CONFIRMED
0.0,0,1,0,5.795063956,172.697467,0.949,3.2496,1692.9,4.33,950.0,192.74,119.4,1,230.0,1.0,5865.0,4.563,-0.34,0.827,0.914,15.289,FALSE POSITIVE
1.0,0,0,0,7.15681552,174.13511,0.45,2.5882,867.0,2.47,782.0,88.23,47.7,3,186.0,1.0,5029.0,4.494,0.14,0.838,0.798,15.46,CONFIRMED
1.0,0,0,0,17.64830851,133.54533,0.653,2.0873,763.3,2.43,579.0,26.49,23.8,3,73.0,2.0,5029.0,4.494,0.14,0.838,0.798,15.46,CONFIRMED
0.957,0,0,0,4.14810719,133.3881,0.093,2.535,175.2,1.08,938.0,182.76,12.9,3,314.0,3.0,5029.0,4.494,0.14,0.838,0.798,15.46,CONFIRMED
1.0,0,0,0,16.51410989,176.11686,0.395,4.1575,973.5,2.72,655.0,43.57,55.9,4,76.0,1.0,5527.0,4.488,-0.18,0.866,0.841,15.223,CONFIRMED
1.0,0,0,0,30.1329298,190.38336,0.839,5.172,1015.8,3.14,536.0,19.55,44.8,4,37.0,2.0,5527.0,4.488,-0.18,0.866,0.841,15.223,CONFIRMED
1.0,0,0,0,4.79090809,136.31106,0.11,2.603,251.3,1.36,990.0,227.24,21.2,4,242.0,4.0,5527.0,4.488,-0.18,0.866,0.841,15.223,CONFIRMED
1.0,0,0,0,31.71981013,142.82083,0.125,4.819,363.4,3.09,743.0,71.97,63.1,2,44.0,2.0,5869.0,4.024,-0.16,1.626,1.019,12.935,CONFIRMED
1.0,0,0,0,99.6415962,198.68664,0.028,4.448,952.5,2.64,360.0,3.97,22.7,4,12.0,3.0,5527.0,4.488,-0.18,0.866,0.841,15.223,CONFIRMED
1.0,0,0,0,4.708326451,171.446507,0.061,3.16114,7912.7,10.6,1162.0,431.02,633.4,1,285.0,1.0,5560.0,4.246,0.14,1.21,0.94,15.113,CONFIRMED
0.0,0,1,1,16.37198661,172.75926,9.303,3.8449,4147.6,540.37,438.0,8.71,54.5,1,84.0,1.0,4187.0,4.656,-0.28,0.592,0.58,15.654,FALSE POSITIVE
1.0,0,0,0,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850.0,123.33,77.4,1,244.0,1.0,5198.0,4.589,0.21,0.801,0.915,15.651,CONFIRMED
1.0,0,0,0,6.491682808,174.633553,0.535,4.301,7163.3,9.66,1062.0,301.54,502.3,2,189.0,1.0,6123.0,4.413,0.14,1.107,1.159,15.649,CONFIRMED
0.0,1,1,1,3.044770796,172.01916,1.252,10.0134,1695.0,24.54,1076.0,317.36,203.5,1,445.0,1.0,5525.0,4.603,-0.36,0.753,0.843,15.621,FALSE POSITIVE
0.999,0,0,0,3.855603916,170.6787843,0.348,3.2179,16653.0,13.61,1212.0,508.65,1173.9,1,350.0,1.0,6033.0,4.46,0.21,1.046,1.153,15.272,CONFIRMED
0.0,0,1,1,3.855599139,170.67957,0.864,3.183,1030.9,3.57,1158.0,425.74,90.1,1,350.0,1.0,5936.0,4.501,0.07,0.965,1.075,15.054,FALSE POSITIVE
0.92,1,0,0,38.47876629,151.852812,0.003,5.04169,23530.0,13.26,484.0,13.01,1077.8,1,35.0,1.0,5510.0,4.539,0.16,0.879,0.973,13.779,CONFIRMED
0.0,1,0,0,37.60166128,194.713383,0.408,8.30604,59130.0,27.22,606.0,31.86,1667.3,1,32.0,1.0,6140.0,4.354,-0.24,1.096,0.989,15.505,FALSE POSITIVE
1.0,0,0,0,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155.0,421.03,123.5,1,404.0,1.0,5609.0,4.481,0.16,0.944,0.983,15.142,CONFIRMED
0.0,1,0,0,6.71969089,173.35776,0.985,3.0231,969.7,4.37,952.0,194.18,45.4,1,202.0,1.0,5931.0,4.479,-0.6,0.866,0.825,15.172,FALSE POSITIVE
0.996,0,0,0,39.6431552,206.596798,0.062,6.5292,15664.0,10.98,472.0,11.74,690.3,2,30.0,1.0,5231.0,4.455,0.14,0.9,0.844,15.011,CONFIRMED
0.0,1,0,0,51.42598578,173.535933,0.203,16.9422,66068.0,29.66,549.0,21.4,1843.8,1,28.0,1.0,6257.0,4.41,0.21,1.147,1.233,15.631,FALSE POSITIVE
1.0,0,0,0,21.80451611,190.49737,0.751,3.4097,1144.9,2.6,543.0,20.48,49.9,1,61.0,1.0,5481.0,4.629,-0.5,0.708,0.806,15.067,CONFIRMED
1.0,0,0,0,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680.0,50.6,55.0,3,126.0,2.0,5196.0,4.593,0.04,0.775,0.869,15.532,CONFIRMED
1.0,0,0,0,18.11993039,182.61535,0.206,4.2309,1506.9,2.95,563.0,23.77,60.7,3,70.0,1.0,5196.0,4.593,0.04,0.775,0.869,15.532,CONFIRMED
1.0,0,0,0,3.78402867,133.28133,0.691,1.9012,426.1,1.7,949.0,191.78,25.6,3,330.0,3.0,5196.0,4.593,0.04,0.775,0.869,15.532,CONFIRMED
1.0,0,0,0,5.15448142,171.6389,0.933,3.228,697.5,2.94,964.0,204.1,48.1,1,259.0,1.0,5431.0,4.457,-0.14,0.884,0.816,15.365,CONFIRMED
0.0,1,0,0,33.80364366,202.259731,0.023,11.4813,13494.0,20.7,745.0,72.71,529.9,2,42.0,1.0,5855.0,3.999,0.16,1.796,1.174,13.109,FALSE POSITIVE
1.0,0,0,0,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982.0,219.95,79.7,1,237.0,1.0,5897.0,4.531,-0.16,0.891,0.983,15.543,CONFIRMED
0.0,1,0,0,19.97448524,171.6300909,0.886,4.23479,40293.0,26.56,700.0,56.84,1398.8,1,69.0,1.0,6108.0,4.471,-0.08,0.997,1.072,15.217,FALSE POSITIVE
1.0,0,0,0,3.166353562,170.966145,0.032,3.3129,1473.4,3.82,1273.0,621.92,128.3,1,409.0,1.0,6007.0,4.47,0.02,0.998,1.072,15.603,CONFIRMED
0.0,1,1,0,23.89963441,188.982797,1.245,3.81881,20953.0,44.04,652.0,42.8,547.8,1,56.0,1.0,6192.0,4.503,-0.38,0.924,0.991,15.453,FALSE POSITIVE
1.0,0,0,0,3.388012244,170.5336,0.433,2.6849,280.1,2.11,1315.0,705.93,30.6,4,397.0,1.0,5553.0,4.221,0.16,1.25,0.949,15.065,CONFIRMED
1.0,0,0,0,5.83909761,132.09261,0.341,3.1915,273.6,2.06,1097.0,341.48,25.2,4,218.0,2.0,5553.0,4.221,0.16,1.25,0.949,15.065,CONFIRMED
1.0,0,0,0,1.620467654,132.06388,0.271,2.1888,159.6,1.57,1681.0,1893.42,22.7,4,719.0,3.0,5553.0,4.221,0.16,1.25,0.949,15.065,CONFIRMED
1.0,0,0,0,10.6816951,131.55082,0.646,3.605,307.8,2.3,897.0,152.75,21.9,4,100.0,4.0,5553.0,4.221,0.16,1.25,0.949,15.065,CONFIRMED
1.0,0,0,0,6.104849417,169.573477,0.041,4.6912,2090.3,3.18,784.0,89.25,293.7,1,176.0,1.0,5085.0,4.584,-0.36,0.712,0.71,15.017,CONFIRMED
0.999,0,0,0,3.578780566,134.0304187,0.079,2.91089,11382.0,10.43,1145.0,406.6,1838.4,1,374.0,1.0,5524.0,4.421,0.2,0.994,0.95,13.938,CONFIRMED
0.0,1,1,0,3.187067566,171.64976,1.234,3.119,1037.4,23.88,1079.0,319.76,37.2,1,179.0,1.0,5450.0,4.552,-0.14,0.811,0.857,15.653,FALSE POSITIVE
1.0,0,0,0,5.826657508,173.011411,0.033,2.9183,1539.1,4.09,1013.0,248.57,81.1,3,228.0,1.0,5561.0,4.362,0.16,1.06,0.943,15.843,CONFIRMED
0.998,0,0,0,12.41216347,142.54039,0.021,3.739,611.3,2.58,787.0,90.65,25.6,3,106.0,3.0,5561.0,4.362,0.16,1.06,0.943,15.843,CONFIRMED
1.0,0,0,0,18.74649011,147.13074,0.508,3.895,796.8,3.05,686.0,52.38,26.7,3,67.0,2.0,5561.0,4.362,0.16,1.06,0.943,15.843,CONFIRMED
1.0,0,0,0,20.86021229,180.017757,0.066,5.1937,1910.5,5.5,781.0,87.76,117.0,4,67.0,1.0,6035.0,4.22,-0.28,1.257,0.958,15.237,CONFIRMED
1.0,0,0,0,42.63427848,141.16954,0.142,6.1998,1719.3,5.22,615.0,33.82,78.7,4,32.0,2.0,6035.0,4.22,-0.28,1.257,0.958,15.237,CONFIRMED
0.973,0,0,0,87.6476068,134.94222,0.147,8.871,1009.6,4.0,484.0,12.94,37.5,4,14.0,3.0,6035.0,4.22,-0.28,1.257,0.958,15.237,CONFIRMED
0.953,0,0,0,9.467821474,178.415842,0.081,2.4327,2237.0,2.13,407.0,6.47,124.7,2,145.0,1.0,3582.0,4.807,0.18,0.458,0.491,15.073,CONFIRMED
0.704,0,0,0,0.893040969,134.540342,0.009,1.0981,741.7,1.24,893.0,151.14,87.8,2,1452.0,2.0,3582.0,4.807,0.18,0.458,0.491,15.073,CONFIRMED
